0.00019,0.00068,0.00101,0.00101,0.00085,0.00068,0.00068,0.00019,0.00019,-0.00014,-0.00014,-0.00112,-0.00145,-0.00211
0.00036,0.00068,0.00101,0.00101,0.00068,0.00068,0.00068,0.00052,0.00019,0.00003,-0.00014,-0.00096,-0.00178,-0.00195
0.00003,0.00068,0.00118,0.00085,0.00085,0.00068,0.00085,0.00036,0.00036,-0.00014,-0.0003,-0.00112,-0.00145,-0.00211
-0.00014,0.00085,0.00085,0.00118,0.00101,0.00068,0.00085,0.00019,0.00019,-0.00014,-0.00014,-0.00129,-0.00129,-0.00211
0.00019,0.00068,0.00101,0.00101,0.00085,0.00085,0.00068,0.00003,0.00003,0.00019,-0.00014,-0.00096,-0.00145,-0.00195
-0.00014,0.00085,0.00085,0.00101,0.00068,0.00085,0.00085,0.00036,-0.00014,0.00003,-0.0003,-0.00112,-0.00162,-0.00211
0.00019,0.00085,0.00101,0.00068,0.00085,0.00068,0.00085,0.00036,0.00003,-0.00014,-0.00014,-0.00112,-0.00145,-0.00195
-0.00014,0.00085,0.00085,0.00068,0.00085,0.00068,0.00085,0.00036,0.00019,0.00003,-0.0003,-0.00096,-0.00162,-0.00195
0.00003,0.00068,0.00085,0.00101,0.00052,0.00085,0.00085,0.00019,0.00019,0.00003,-0.00014,-0.00145,-0.00178,-0.00211
0.00003,0.00068,0.00052,0.00085,0.00068,0.00085,0.00085,0.00019,0.00052,0.00003,-0.00014,-0.00129,-0.00145,-0.00211
0.00003,0.00068,0.00068,0.00101,0.00085,0.00085,0.00085,0.00036,0.00019,0.00019,-0.0003,-0.00112,-0.00162,-0.00195
0.00019,0.00068,0.00068,0.00085,0.00085,0.00085,0.00052,0.00019,0.00019,0.00003,-0.00014,-0.00096,-0.00145,-0.00211
0.00003,0.00068,0.00101,0.00101,0.00085,0.00068,0.00068,0.00036,0.00003,0.00003,-0.00014,-0.00112,-0.00162,-0.00211
0.00003,0.00101,0.00085,0.00118,0.00085,0.00068,0.00085,0.00019,0.00036,0.00003,-0.00014,-0.00129,-0.00162,-0.00211
0.00003,0.00068,0.00085,0.00101,0.00068,0.00085,0.00085,0.00036,0.00019,0.00003,0.00003,-0.00096,-0.00162,-0.00227
0.00003,0.00068,0.00085,0.00085,0.00085,0.00085,0.00085,0.00036,0.00036,0.00003,-0.0003,-0.00112,-0.00145,-0.00195
0.00019,0.00101,0.00101,0.00085,0.00101,0.00085,0.00068,0.00019,0.00036,-0.00014,-0.0003,-0.00112,-0.00145,-0.00211
0.00003,0.00085,0.00101,0.00085,0.00101,0.00068,0.00068,0.00036,0.00036,0.00003,-0.00014,-0.00112,-0.00162,-0.00227
0.00003,0.00101,0.00085,0.00085,0.00085,0.00068,0.00068,0.00036,0.00019,0.00003,-0.00047,-0.00112,-0.00145,-0.00178
0.00019,0.00085,0.00068,0.00101,0.00068,0.00085,0.00052,0.00003,0.00019,0.00036,-0.00014,-0.00129,-0.00178,-0.00195
0.00036,0.00101,0.00085,0.00101,0.00068,0.00085,0.00068,0.00036,0.00019,0.00003,-0.0003,-0.00112,-0.00145,-0.00211
0.00003,0.00068,0.00085,0.00101,0.00085,0.00068,0.00085,0.00036,0.00003,0.00019,-0.0003,-0.00129,-0.00162,-0.00195
0.00003,0.00068,0.00085,0.00085,0.00085,0.00085,0.00085,0.00019,0.00036,-0.00014,-0.00014,-0.00129,-0.00162,-0.00211
0.00019,0.00085,0.00101,0.00101,0.00068,0.00052,0.00085,0.00036,0.00019,0.00019,-0.0003,-0.00129,-0.00162,-0.00211
0.00019,0.00085,0.00101,0.00085,0.00085,0.00085,0.00085,0.00019,0.00019,0.00019,-0.00014,-0.00112,-0.00145,-0.00195
