0.00003,-0.00162,-0.00326,-0.00540,-0.00704,-0.00868,-0.01016,-0.01214,-0.01394,-0.01575,-0.01756,-0.01970,-0.02134,-0.02282,-0.02463,-0.02627,-0.02841
-0.00014,-0.00162,-0.00342,-0.00523,-0.00721,-0.00868,-0.01033,-0.01197,-0.01394,-0.01575,-0.01740,-0.01970,-0.02151,-0.02282,-0.02496,-0.02627,-0.02825
0.00003,-0.00162,-0.00342,-0.00523,-0.00704,-0.00868,-0.01000,-0.01214,-0.01394,-0.01592,-0.01740,-0.01970,-0.02151,-0.02331,-0.02463,-0.02644,-0.02841
-0.00014,-0.00162,-0.00359,-0.00523,-0.00704,-0.00868,-0.01016,-0.01214,-0.01394,-0.01542,-0.01773,-0.01953,-0.02134,-0.02282,-0.02463,-0.02627,-0.02825
-0.00014,-0.00195,-0.00359,-0.00523,-0.00704,-0.00868,-0.01049,-0.01214,-0.01394,-0.01592,-0.01773,-0.01953,-0.02134,-0.02299,-0.02496,-0.02644,-0.02841
0.00003,-0.00145,-0.00359,-0.00523,-0.00688,-0.00901,-0.01049,-0.01181,-0.01394,-0.01592,-0.01740,-0.01953,-0.02101,-0.02282,-0.02463,-0.02644,-0.02808
0.00003,-0.00162,-0.00342,-0.00507,-0.00688,-0.00885,-0.01016,-0.01197,-0.01394,-0.01592,-0.01789,-0.01970,-0.02134,-0.02299,-0.02479,-0.02627,-0.02841
0.00003,-0.00162,-0.00342,-0.00540,-0.00704,-0.00868,-0.01033,-0.01214,-0.01394,-0.01592,-0.01773,-0.01970,-0.02118,-0.02299,-0.02447,-0.02644,-0.02841
-0.00014,-0.00162,-0.00342,-0.00540,-0.00704,-0.00868,-0.01016,-0.01214,-0.01394,-0.01592,-0.01756,-0.01986,-0.02134,-0.02299,-0.02463,-0.02644,-0.02808
-0.00014,-0.00129,-0.00326,-0.00523,-0.00704,-0.00868,-0.01016,-0.01214,-0.01411,-0.01592,-0.01773,-0.01970,-0.02134,-0.02299,-0.02447,-0.02627,-0.02825
-0.00014,-0.00145,-0.00359,-0.00540,-0.00721,-0.00868,-0.01049,-0.01214,-0.01411,-0.01592,-0.01773,-0.01970,-0.02118,-0.02315,-0.02463,-0.02644,-0.02841
0.00003,-0.00162,-0.00342,-0.00523,-0.00704,-0.00868,-0.01033,-0.01214,-0.01394,-0.01575,-0.01773,-0.01953,-0.02101,-0.02282,-0.02479,-0.02644,-0.02808
0.00003,-0.00162,-0.00342,-0.00523,-0.00704,-0.00885,-0.01033,-0.01197,-0.01394,-0.01575,-0.01789,-0.01953,-0.02134,-0.02282,-0.02479,-0.02644,-0.02841
0.00003,-0.00162,-0.00326,-0.00540,-0.00688,-0.00885,-0.01016,-0.01214,-0.01411,-0.01559,-0.01756,-0.01970,-0.02134,-0.02299,-0.02463,-0.02627,-0.02841
0.00003,-0.00145,-0.00310,-0.00523,-0.00704,-0.00868,-0.01016,-0.01214,-0.01394,-0.01575,-0.01756,-0.01970,-0.02134,-0.02315,-0.02447,-0.02660,-0.02841
0.00036,-0.00178,-0.00342,-0.00540,-0.00721,-0.00901,-0.01033,-0.01214,-0.01394,-0.01575,-0.01773,-0.01986,-0.02118,-0.02299,-0.02463,-0.02660,-0.02792
0.00019,-0.00145,-0.00342,-0.00540,-0.00704,-0.00901,-0.01033,-0.01214,-0.01394,-0.01608,-0.01773,-0.01970,-0.02118,-0.02315,-0.02479,-0.02644,-0.02825
0.00003,-0.00162,-0.00342,-0.00523,-0.00688,-0.00885,-0.01016,-0.01214,-0.01378,-0.01592,-0.01773,-0.01953,-0.02101,-0.02315,-0.02479,-0.02644,-0.02808
0.00003,-0.00178,-0.00342,-0.00523,-0.00688,-0.00868,-0.01016,-0.01214,-0.01411,-0.01592,-0.01773,-0.01953,-0.02118,-0.02331,-0.02479,-0.02644,-0.02841
-0.00014,-0.00162,-0.00326,-0.00507,-0.00721,-0.00885,-0.01016,-0.01214,-0.01394,-0.01592,-0.01756,-0.01937,-0.02118,-0.02299,-0.02479,-0.02644,-0.02825
0.00003,-0.00162,-0.00359,-0.00556,-0.00721,-0.00868,-0.01000,-0.01214,-0.01394,-0.01575,-0.01773,-0.01953,-0.02101,-0.02299,-0.02463,-0.02660,-0.02808
-0.00014,-0.00162,-0.00326,-0.00540,-0.00704,-0.00885,-0.01033,-0.01214,-0.01394,-0.01559,-0.01756,-0.01953,-0.02134,-0.02299,-0.02479,-0.02677,-0.02841
0.00019,-0.00145,-0.00359,-0.00523,-0.00721,-0.00901,-0.01016,-0.01197,-0.01394,-0.01575,-0.01773,-0.01953,-0.02118,-0.02299,-0.02463,-0.02644,-0.02825
-0.00014,-0.00145,-0.00326,-0.00540,-0.00688,-0.00868,-0.01049,-0.01214,-0.01394,-0.01575,-0.01740,-0.01970,-0.02118,-0.02299,-0.02496,-0.02660,-0.02841
-0.00014,-0.00145,-0.00342,-0.00540,-0.00721,-0.00885,-0.01033,-0.01230,-0.01411,-0.01592,-0.01773,-0.01953,-0.02134,-0.02315,-0.02447,-0.02660,-0.02841
