0.00036,0.00085,0.00167,0.00151,0.00233,-0.00573,0.00216,0.00167,0.00331
0.00052,0.00068,0.00134,0.00151,0.00233,-0.00589,0.00200,0.00184,0.00299
0.00052,0.00101,0.00151,0.00167,0.00233,-0.00573,0.00216,0.00200,0.00331
0.00036,0.00085,0.00151,0.00167,0.00249,-0.00556,0.00216,0.00200,0.00348
0.00052,0.00101,0.00151,0.00167,0.00233,-0.00573,0.00216,0.00184,0.00331
0.00068,0.00085,0.00151,0.00151,0.00233,-0.00573,0.00184,0.00167,0.00299
0.00068,0.00085,0.00134,0.00151,0.00249,-0.00573,0.00200,0.00184,0.00299
0.00068,0.00085,0.00134,0.00184,0.00233,-0.00573,0.00216,0.00184,0.00331
0.00036,0.00101,0.00118,0.00151,0.00216,-0.00573,0.00200,0.00184,0.00315
0.00068,0.00085,0.00134,0.00167,0.00249,-0.00556,0.00200,0.00184,0.00315
0.00052,0.00118,0.00151,0.00151,0.00233,-0.00589,0.00216,0.00184,0.00348
0.00052,0.00068,0.00134,0.00167,0.00249,-0.00540,0.00233,0.00200,0.00299
0.00068,0.00085,0.00134,0.00167,0.00216,-0.00589,0.00216,0.00184,0.00348
0.00052,0.00101,0.00134,0.00151,0.00249,-0.00556,0.00216,0.00184,0.00315
0.00036,0.00085,0.00134,0.00167,0.00233,-0.00589,0.00184,0.00167,0.00315
0.00068,0.00085,0.00134,0.00151,0.00216,-0.00589,0.00200,0.00200,0.00331
0.00052,0.00085,0.00151,0.00151,0.00200,-0.00556,0.00216,0.00184,0.00331
0.00052,0.00101,0.00134,0.00151,0.00216,-0.00589,0.00216,0.00184,0.00331
0.00068,0.00068,0.00134,0.00151,0.00249,-0.00573,0.00216,0.00184,0.00315
0.00068,0.00118,0.00151,0.00167,0.00249,-0.00573,0.00184,0.00184,0.00348
0.00068,0.00085,0.00118,0.00167,0.00233,-0.00589,0.00216,0.00167,0.00331
0.00068,0.00101,0.00134,0.00134,0.00233,-0.00573,0.00233,0.00200,0.00331
0.00052,0.00085,0.00134,0.00151,0.00233,-0.00556,0.00216,0.00200,0.00331
0.00052,0.00101,0.00134,0.00167,0.00233,-0.00573,0.00233,0.00200,0.00315
0.00036,0.00101,0.00167,0.00184,0.00216,-0.00556,0.00233,0.00184,0.00331
0.00036,0.00085,0.00134,0.00151,0.00233,-0.00556,0.00216,0.00167,0.00299
0.00068,0.00085,0.00151,0.00167,0.00233,-0.00589,0.00200,0.00167,0.00315
0.00052,0.00118,0.00118,0.00167,0.00233,-0.00573,0.00216,0.00184,0.00299
0.00036,0.00068,0.00151,0.00151,0.00233,-0.00573,0.00216,0.00184,0.00331
0.00068,0.00085,0.00134,0.00151,0.00233,-0.00540,0.00200,0.00184,0.00331
0.00036,0.00085,0.00134,0.00167,0.00249,-0.00556,0.00216,0.00184,0.00315
0.00052,0.00068,0.00134,0.00151,0.00216,-0.00573,0.00216,0.00184,0.00315
0.00068,0.00085,0.00151,0.00151,0.00233,-0.00605,0.00216,0.00184,0.00331
0.00068,0.00068,0.00134,0.00151,0.00233,-0.00573,0.00216,0.00184,0.00299
0.00052,0.00101,0.00134,0.00200,0.00233,-0.00589,0.00200,0.00184,0.00315
0.00068,0.00101,0.00134,0.00167,0.00249,-0.00573,0.00233,0.00200,0.00331
0.00036,0.00101,0.00134,0.00151,0.00233,-0.00556,0.00216,0.00167,0.00348
0.00085,0.00085,0.00151,0.00167,0.00249,-0.00589,0.00200,0.00167,0.00331
0.00052,0.00085,0.00151,0.00167,0.00249,-0.00605,0.00200,0.00200,0.00331
0.00052,0.00085,0.00134,0.00167,0.00249,-0.00556,0.00216,0.00167,0.00315
0.00036,0.00101,0.00134,0.00151,0.00249,-0.00556,0.00216,0.00184,0.00315
0.00085,0.00068,0.00134,0.00151,0.00266,-0.00556,0.00216,0.00200,0.00331
0.00052,0.00068,0.00151,0.00167,0.00249,-0.00589,0.00233,0.00167,0.00315
0.00052,0.00101,0.00151,0.00151,0.00216,-0.00540,0.00216,0.00200,0.00331
0.00068,0.00101,0.00134,0.00151,0.00216,-0.00573,0.00216,0.00200,0.00315
0.00052,0.00052,0.00151,0.00184,0.00233,-0.00589,0.00216,0.00184,0.00348
0.00052,0.00101,0.00151,0.00167,0.00233,-0.00605,0.00216,0.00184,0.00315
0.00052,0.00101,0.00134,0.00167,0.00249,-0.00589,0.00216,0.00167,0.00315
0.00068,0.00118,0.00118,0.00151,0.00233,-0.00573,0.00233,0.00167,0.00331
0.00052,0.00068,0.00134,0.00151,0.00216,-0.00589,0.00200,0.00184,0.00331
0.00052,0.00101,0.00151,0.00151,0.00216,-0.00556,0.00216,0.00200,0.00331
0.00036,0.00085,0.00134,0.00167,0.00233,-0.00556,0.00216,0.00167,0.00315
0.00036,0.00101,0.00134,0.00151,0.00216,-0.00573,0.00200,0.00200,0.00315
0.00052,0.00085,0.00151,0.00134,0.00233,-0.00573,0.00184,0.00200,0.00299
0.00036,0.00068,0.00151,0.00167,0.00249,-0.00573,0.00200,0.00167,0.00315
0.00068,0.00101,0.00118,0.00151,0.00249,-0.00573,0.00216,0.00184,0.00331
0.00085,0.00085,0.00167,0.00151,0.00216,-0.00589,0.00216,0.00167,0.00315
0.00068,0.00101,0.00101,0.00151,0.00249,-0.00573,0.00216,0.00200,0.00315
0.00052,0.00118,0.00151,0.00151,0.00216,-0.00573,0.00233,0.00184,0.00315
0.00068,0.00085,0.00134,0.00151,0.00233,-0.00589,0.00216,0.00184,0.00331
0.00036,0.00085,0.00167,0.00167,0.00233,-0.00589,0.00200,0.00200,0.00315
0.00052,0.00085,0.00167,0.00184,0.00216,-0.00589,0.00216,0.00167,0.00331
0.00052,0.00101,0.00118,0.00151,0.00233,-0.00573,0.00233,0.00184,0.00315
0.00052,0.00101,0.00134,0.00167,0.00233,-0.00589,0.00216,0.00184,0.00331
0.00085,0.00101,0.00118,0.00167,0.00233,-0.00573,0.00216,0.00184,0.00315
0.00068,0.00101,0.00134,0.00151,0.00233,-0.00556,0.00216,0.00184,0.00315
0.00052,0.00085,0.00134,0.00167,0.00233,-0.00540,0.00216,0.00167,0.00315
0.00068,0.00085,0.00134,0.00184,0.00266,-0.00589,0.00216,0.00167,0.00315
0.00068,0.00085,0.00151,0.00167,0.00216,-0.00589,0.00233,0.00184,0.00315
0.00052,0.00085,0.00134,0.00134,0.00216,-0.00589,0.00200,0.00184,0.00315
0.00052,0.00085,0.00134,0.00151,0.00233,-0.00573,0.00200,0.00200,0.00315
0.00068,0.00068,0.00118,0.00167,0.00216,-0.00573,0.00233,0.00167,0.00315
0.00068,0.00118,0.00151,0.00167,0.00233,-0.00573,0.00200,0.00200,0.00331
0.00052,0.00085,0.00151,0.00151,0.00266,-0.00573,0.00233,0.00184,0.00331
0.00068,0.00085,0.00118,0.00167,0.00266,-0.00573,0.00216,0.00167,0.00315
0.00052,0.00101,0.00134,0.00167,0.00216,-0.00573,0.00249,0.00200,0.00331
0.00068,0.00101,0.00134,0.00167,0.00249,-0.00556,0.00233,0.00184,0.00331
0.00052,0.00085,0.00151,0.00167,0.00216,-0.00573,0.00216,0.00167,0.00315
0.00068,0.00118,0.00134,0.00167,0.00216,-0.00589,0.00216,0.00167,0.00364
0.00052,0.00068,0.00118,0.00167,0.00233,-0.00573,0.00216,0.00184,0.00299
0.00052,0.00085,0.00151,0.00134,0.00216,-0.00556,0.00233,0.00184,0.00348
0.00068,0.00085,0.00151,0.00167,0.00249,-0.00556,0.00216,0.00167,0.00315
0.00052,0.00101,0.00134,0.00151,0.00249,-0.00556,0.00200,0.00184,0.00331
0.00036,0.00085,0.00134,0.00151,0.00249,-0.00573,0.00200,0.00184,0.00331
0.00052,0.00101,0.00134,0.00118,0.00249,-0.00589,0.00216,0.00200,0.00315
0.00068,0.00068,0.00134,0.00167,0.00233,-0.00573,0.00216,0.00200,0.00315
0.00068,0.00085,0.00151,0.00151,0.00233,-0.00573,0.00233,0.00200,0.00331
0.00052,0.00101,0.00134,0.00151,0.00266,-0.00573,0.00233,0.00184,0.00299
0.00085,0.00085,0.00134,0.00167,0.00216,-0.00589,0.00216,0.00167,0.00331
0.00052,0.00085,0.00134,0.00167,0.00216,-0.00556,0.00233,0.00184,0.00331
0.00052,0.00101,0.00118,0.00134,0.00200,-0.00573,0.00216,0.00184,0.00299
0.00052,0.00085,0.00134,0.00167,0.00249,-0.00573,0.00233,0.00184,0.00331
0.00052,0.00068,0.00151,0.00167,0.00266,-0.00573,0.00233,0.00167,0.00331
0.00068,0.00101,0.00151,0.00167,0.00249,-0.00589,0.00216,0.00216,0.00315
0.00052,0.00085,0.00134,0.00151,0.00233,-0.00556,0.00216,0.00216,0.00299
0.00068,0.00085,0.00151,0.00167,0.00249,-0.00589,0.00184,0.00200,0.00348
0.00052,0.00085,0.00134,0.00151,0.00216,-0.00573,0.00233,0.00184,0.00348
0.00052,0.00085,0.00151,0.00151,0.00249,-0.00605,0.00216,0.00167,0.00315
0.00052,0.00085,0.00134,0.00167,0.00249,-0.00605,0.00249,0.00184,0.00331
0.00052,0.00101,0.00151,0.00167,0.00233,-0.00573,0.00216,0.00167,0.00299
