0.00348,0.00940,0.01055,0.01252,0.01482,0.01597,0.01712,0.01794,0.01877,0.02057,0.02140,0.02271,0.02436,0.02567,0.02649,0.02781
0.00364,0.00923,0.01038,0.01252,0.01482,0.01614,0.01745,0.01811,0.01877,0.02057,0.02140,0.02271,0.02468,0.02567,0.02649,0.02748
0.00381,0.00923,0.01055,0.01252,0.01482,0.01614,0.01729,0.01811,0.01877,0.02057,0.02140,0.02288,0.02468,0.02567,0.02649,0.02781
0.00348,0.00923,0.01055,0.01252,0.01466,0.01597,0.01745,0.01844,0.01877,0.02074,0.02140,0.02288,0.02452,0.02583,0.02666,0.02764
0.00364,0.00907,0.01055,0.01236,0.01482,0.01597,0.01712,0.01811,0.01893,0.02057,0.02123,0.02288,0.02452,0.02567,0.02649,0.02781
0.00364,0.00907,0.01038,0.01236,0.01482,0.01597,0.01729,0.01827,0.01877,0.02074,0.02140,0.02288,0.02436,0.02583,0.02666,0.02781
0.00364,0.00907,0.01055,0.01236,0.01466,0.01614,0.01729,0.01811,0.01893,0.02057,0.02140,0.02255,0.02485,0.02583,0.02633,0.02764
0.00348,0.00890,0.01038,0.01236,0.01482,0.01630,0.01729,0.01794,0.01893,0.02041,0.02156,0.02271,0.02468,0.02567,0.02649,0.02748
0.00364,0.00907,0.01038,0.01236,0.01466,0.01614,0.01745,0.01794,0.01877,0.02057,0.02123,0.02288,0.02452,0.02551,0.02682,0.02764
0.00381,0.00907,0.01055,0.01252,0.01482,0.01614,0.01729,0.01827,0.01893,0.02074,0.02123,0.02255,0.02452,0.02583,0.02649,0.02781
0.00381,0.00907,0.01038,0.01252,0.01466,0.01597,0.01729,0.01794,0.01877,0.02057,0.02140,0.02288,0.02452,0.02583,0.02649,0.02781
0.00364,0.00907,0.01071,0.01252,0.01466,0.01581,0.01712,0.01827,0.01893,0.02057,0.02140,0.02271,0.02452,0.02583,0.02649,0.02764
0.00364,0.00890,0.01038,0.01236,0.01482,0.01597,0.01712,0.01794,0.01860,0.02057,0.02140,0.02271,0.02452,0.02551,0.02666,0.02781
0.00381,0.00890,0.01071,0.01236,0.01466,0.01614,0.01729,0.01794,0.01860,0.02057,0.02123,0.02288,0.02436,0.02567,0.02649,0.02781
0.00381,0.00923,0.01038,0.01252,0.01482,0.01597,0.01729,0.01811,0.01893,0.02057,0.02123,0.02288,0.02485,0.02567,0.02666,0.02781
0.00364,0.00890,0.01038,0.01236,0.01482,0.01614,0.01745,0.01811,0.01877,0.02074,0.02140,0.02271,0.02468,0.02567,0.02666,0.02781
0.00348,0.00890,0.01055,0.01236,0.01482,0.01597,0.01729,0.01811,0.01893,0.02057,0.02123,0.02271,0.02468,0.02551,0.02666,0.02797
0.00348,0.00907,0.01055,0.01236,0.01482,0.01597,0.01762,0.01827,0.01877,0.02074,0.02140,0.02271,0.02452,0.02583,0.02666,0.02781
0.00381,0.00940,0.01071,0.01252,0.01499,0.01581,0.01712,0.01811,0.01877,0.02074,0.02140,0.02288,0.02452,0.02583,0.02666,0.02764
0.00381,0.00907,0.01038,0.01236,0.01482,0.01597,0.01729,0.01811,0.01893,0.02057,0.02123,0.02271,0.02452,0.02600,0.02633,0.02781
