0.00085,0.00052,0.00101,0.00085,0.00019,-0.00014,0.00019,0.00003,0.00085,0.00101,0.00036,0.00068,0.00036,0.00036,0.00036,-0.00014
0.00101,0.00019,0.00101,0.00052,0.00003,0.00003,0.00036,-0.00014,0.00085,0.00068,0.00052,0.00085,0.00052,0.00085,0.00052,0.00036
0.00101,0.00019,0.00134,0.00068,-0.00014,0.00019,0.00019,-0.00014,0.00085,0.00085,0.00068,0.00068,0.00036,0.00052,0.00052,0.00019
0.00101,0.00036,0.00118,0.00052,-0.00014,-0.00014,0.00052,0.00003,0.00085,0.00085,0.00068,0.00068,0.00052,0.00052,0.00052,0.00019
0.00085,0.00036,0.00101,0.00068,0.00003,0.00003,0.00003,-0.00030,0.00068,0.00068,0.00052,0.00085,0.00036,0.00052,0.00036,0.00052
0.00068,0.00052,0.00101,0.00036,0.00003,-0.00014,0.00019,-0.00014,0.00052,0.00085,0.00068,0.00085,0.00036,0.00068,0.00036,0.00036
0.00085,0.00019,0.00101,0.00068,0.00003,-0.00014,0.00036,0.00003,0.00085,0.00068,0.00052,0.00068,0.00036,0.00052,0.00052,0.00036
0.00068,0.00036,0.00101,0.00068,0.00003,-0.00014,0.00036,0.00003,0.00068,0.00068,0.00068,0.00085,0.00036,0.00052,0.00052,0.00019
0.00101,0.00036,0.00101,0.00068,-0.00014,0.00003,0.00019,0.00003,0.00068,0.00101,0.00052,0.00085,0.00036,0.00068,0.00036,0.00003
0.00085,0.00036,0.00101,0.00068,0.00003,0.00003,0.00036,0.00019,0.00085,0.00068,0.00036,0.00068,0.00052,0.00052,0.00052,0.00036
0.00068,0.00052,0.00101,0.00085,0.00019,0.00003,0.00036,0.00019,0.00052,0.00085,0.00068,0.00052,0.00019,0.00052,0.00052,0.00019
0.00101,0.00036,0.00118,0.00052,0.00019,-0.00014,0.00019,0.00036,0.00052,0.00085,0.00052,0.00085,0.00019,0.00036,0.00068,0.00019
0.00101,0.00036,0.00101,0.00068,-0.00014,0.00003,0.00019,-0.00014,0.00068,0.00085,0.00052,0.00085,0.00036,0.00036,0.00052,0.00019
0.00101,0.00019,0.00101,0.00052,0.00003,-0.00014,0.00036,0.00003,0.00068,0.00052,0.00036,0.00068,0.00036,0.00036,0.00036,0.00019
0.00085,0.00036,0.00101,0.00068,-0.00014,0.00003,0.00036,0.00019,0.00085,0.00085,0.00036,0.00068,0.00052,0.00052,0.00068,0.00036
0.00101,0.00019,0.00118,0.00052,0.00003,-0.00014,0.00019,0.00019,0.00085,0.00085,0.00036,0.00052,0.00003,0.00052,0.00036,0.00036
0.00068,0.00036,0.00101,0.00068,0.00003,-0.00014,0.00019,0.00019,0.00101,0.00068,0.00068,0.00085,0.00036,0.00036,0.00052,0.00036
0.00085,0.00036,0.00118,0.00068,0.00019,-0.00014,0.00036,-0.00030,0.00085,0.00085,0.00068,0.00085,0.00036,0.00052,0.00052,0.00019
0.00068,0.00036,0.00118,0.00052,0.00003,0.00003,0.00019,0.00003,0.00068,0.00085,0.00068,0.00068,0.00036,0.00036,0.00036,0.00019
0.00068,0.00036,0.00101,0.00036,-0.00030,0.00003,0.00019,-0.00014,0.00068,0.00085,0.00052,0.00085,0.00036,0.00052,0.00036,0.00019
0.00118,0.00036,0.00101,0.00052,0.00003,0.00003,0.00036,0.00003,0.00085,0.00068,0.00052,0.00068,0.00036,0.00068,0.00036,0.00019
0.00085,0.00019,0.00118,0.00052,-0.00030,-0.00014,0.00052,0.00003,0.00085,0.00068,0.00036,0.00052,0.00019,0.00052,0.00052,0.00019
0.00101,0.00036,0.00101,0.00052,0.00003,0.00003,0.00019,-0.00014,0.00085,0.00068,0.00068,0.00118,0.00003,0.00068,0.00036,0.00019
0.00085,0.00052,0.00101,0.00052,0.00019,-0.00030,0.00003,0.00003,0.00068,0.00085,0.00052,0.00085,0.00036,0.00052,0.00052,0.00052
0.00101,0.00036,0.00101,0.00068,0.00003,0.00003,0.00019,-0.00014,0.00068,0.00052,0.00052,0.00101,0.00019,0.00052,0.00068,0.00019
0.00101,0.00036,0.00101,0.00068,0.00019,0.00003,0.00019,0.00003,0.00068,0.00068,0.00085,0.00068,0.00036,0.00052,0.00052,0.00019
0.00101,0.00036,0.00101,0.00052,0.00003,-0.00030,0.00036,-0.00014,0.00085,0.00085,0.00068,0.00085,0.00036,0.00052,0.00052,0.00019
0.00101,0.00052,0.00085,0.00068,0.00003,-0.00014,0.00019,0.00019,0.00052,0.00068,0.00052,0.00101,0.00019,0.00052,0.00036,0.00019
0.00101,0.00019,0.00085,0.00068,0.00003,0.00003,0.00019,0.00019,0.00052,0.00068,0.00036,0.00085,0.00036,0.00019,0.00068,0.00019
0.00101,0.00019,0.00101,0.00085,0.00019,-0.00014,0.00003,0.00019,0.00036,0.00068,0.00052,0.00085,0.00019,0.00036,0.00036,0.00019
0.00101,0.00052,0.00085,0.00052,-0.00014,-0.00014,0.00036,-0.00030,0.00101,0.00085,0.00068,0.00085,0.00036,0.00068,0.00036,0.00019
0.00085,0.00036,0.00118,0.00068,-0.00030,-0.00014,0.00019,0.00003,0.00052,0.00085,0.00036,0.00068,0.00003,0.00052,0.00052,0.00036
0.00085,0.00036,0.00085,0.00068,-0.00014,-0.00014,0.00036,0.00003,0.00068,0.00068,0.00036,0.00052,0.00052,0.00036,0.00052,0.00036
0.00101,0.00036,0.00085,0.00068,0.00003,0.00003,0.00019,-0.00014,0.00068,0.00052,0.00052,0.00068,0.00036,0.00052,0.00068,0.00003
0.00085,0.00019,0.00101,0.00068,0.00019,-0.00014,0.00019,0.00003,0.00052,0.00052,0.00085,0.00101,0.00019,0.00068,0.00052,0.00036
0.00101,0.00036,0.00101,0.00068,0.00003,0.00003,0.00036,-0.00014,0.00052,0.00085,0.00068,0.00068,0.00019,0.00052,0.00052,0.00036
0.00101,0.00036,0.00118,0.00068,0.00003,0.00003,0.00019,0.00003,0.00052,0.00085,0.00036,0.00085,0.00019,0.00068,0.00036,0.00003
0.00101,0.00019,0.00085,0.00052,0.00019,-0.00014,0.00019,-0.00014,0.00068,0.00068,0.00036,0.00052,0.00036,0.00052,0.00052,0.00036
0.00101,0.00036,0.00101,0.00052,0.00003,0.00003,0.00036,-0.00014,0.00085,0.00052,0.00036,0.00052,0.00036,0.00052,0.00036,0.00019
0.00101,0.00036,0.00101,0.00052,0.00019,0.00003,0.00019,-0.00014,0.00052,0.00068,0.00036,0.00085,0.00052,0.00052,0.00052,0.00003
0.00085,0.00019,0.00118,0.00052,0.00003,0.00003,0.00019,-0.00014,0.00068,0.00052,0.00068,0.00052,0.00019,0.00052,0.00036,0.00019
0.00085,0.00036,0.00101,0.00036,0.00003,-0.00030,0.00019,-0.00014,0.00085,0.00068,0.00036,0.00085,0.00036,0.00068,0.00036,0.00019
0.00101,0.00036,0.00085,0.00068,0.00003,-0.00030,0.00003,0.00019,0.00085,0.00085,0.00052,0.00068,0.00019,0.00036,0.00036,0.00003
0.00101,0.00036,0.00118,0.00068,0.00003,0.00003,0.00019,0.00003,0.00068,0.00068,0.00052,0.00085,0.00019,0.00052,0.00052,0.00036
0.00085,0.00019,0.00101,0.00052,-0.00014,-0.00030,0.00019,0.00019,0.00085,0.00085,0.00052,0.00085,0.00036,0.00036,0.00052,0.00036
0.00101,0.00036,0.00118,0.00052,0.00019,-0.00014,0.00019,-0.00014,0.00052,0.00068,0.00052,0.00068,0.00036,0.00052,0.00052,0.00019
0.00085,0.00052,0.00101,0.00052,0.00019,-0.00014,0.00036,-0.00014,0.00068,0.00085,0.00036,0.00052,0.00019,0.00052,0.00052,0.00019
0.00101,0.00036,0.00101,0.00068,0.00003,0.00003,0.00019,0.00003,0.00068,0.00068,0.00052,0.00085,0.00019,0.00036,0.00052,0.00036
0.00085,0.00036,0.00085,0.00052,-0.00014,0.00003,0.00036,0.00003,0.00068,0.00052,0.00052,0.00068,0.00019,0.00052,0.00036,0.00052
0.00085,0.00052,0.00101,0.00052,0.00019,0.00019,0.00036,-0.00030,0.00068,0.00052,0.00068,0.00068,0.00036,0.00068,0.00052,0.00019
0.00101,0.00036,0.00118,0.00068,-0.00014,0.00003,0.00085,-0.00014,0.00052,0.00101,0.00052,0.00052,0.00036,0.00052,0.00036,0.00019
0.00085,0.00019,0.00118,0.00085,0.00003,-0.00030,0.00003,0.00003,0.00052,0.00085,0.00052,0.00068,0.00036,0.00052,0.00052,0.00036
0.00085,0.00052,0.00118,0.00052,-0.00014,-0.00014,0.00036,0.00003,0.00068,0.00068,0.00052,0.00068,0.00036,0.00036,0.00068,0.00019
0.00101,0.00036,0.00118,0.00052,-0.00030,-0.00014,0.00019,-0.00014,0.00052,0.00085,0.00052,0.00068,0.00036,0.00052,0.00003,0.00019
0.00101,0.00036,0.00118,0.00068,0.00003,0.00003,0.00036,-0.00014,0.00085,0.00036,0.00052,0.00068,0.00036,0.00036,0.00052,0.00003
0.00101,0.00036,0.00068,0.00068,0.00019,0.00003,0.00019,0.00003,0.00085,0.00085,0.00052,0.00036,0.00068,0.00036,0.00036,0.00019
0.00101,0.00036,0.00118,0.00101,0.00003,0.00019,0.00036,0.00036,0.00085,0.00068,0.00052,0.00068,0.00019,0.00068,0.00036,0.00036
0.00085,0.00052,0.00101,0.00068,0.00003,-0.00014,0.00019,0.00003,0.00068,0.00085,0.00052,0.00052,0.00036,0.00068,0.00036,0.00019
0.00101,0.00036,0.00085,0.00085,0.00003,-0.00014,0.00003,-0.00014,0.00101,0.00068,0.00085,0.00068,0.00019,0.00052,0.00052,0.00036
0.00085,0.00003,0.00118,0.00068,0.00003,0.00003,0.00019,0.00019,0.00068,0.00085,0.00068,0.00085,0.00036,0.00036,0.00068,0.00019
0.00118,0.00052,0.00101,0.00068,0.00003,-0.00030,0.00019,0.00003,0.00085,0.00068,0.00068,0.00068,0.00019,0.00052,0.00036,0.00019
0.00085,0.00052,0.00118,0.00068,0.00003,-0.00014,0.00036,0.00003,0.00052,0.00068,0.00052,0.00052,0.00036,0.00052,0.00036,0.00019
0.00085,0.00036,0.00101,0.00085,-0.00014,-0.00014,0.00036,0.00003,0.00085,0.00068,0.00052,0.00085,0.00036,0.00052,0.00036,0.00036
0.00068,0.00036,0.00101,0.00052,0.00003,-0.00014,0.00036,0.00019,0.00068,0.00052,0.00052,0.00068,0.00036,0.00036,0.00068,0.00036
0.00085,0.00036,0.00101,0.00052,-0.00014,-0.00014,0.00019,-0.00014,0.00068,0.00085,0.00036,0.00101,0.00019,0.00052,0.00068,0.00019
0.00085,0.00036,0.00101,0.00068,0.00019,0.00003,0.00003,0.00003,0.00068,0.00101,0.00052,0.00068,0.00036,0.00052,0.00068,0.00036
0.00085,0.00052,0.00101,0.00068,0.00019,0.00003,0.00036,0.00003,0.00068,0.00085,0.00052,0.00085,0.00052,0.00052,0.00068,0.00036
0.00085,0.00036,0.00101,0.00068,-0.00014,-0.00030,0.00019,0.00003,0.00101,0.00068,0.00068,0.00085,0.00036,0.00068,0.00036,0.00003
0.00101,0.00036,0.00101,0.00052,-0.00014,-0.00014,0.00052,0.00003,0.00068,0.00068,0.00068,0.00101,0.00003,0.00052,0.00036,0.00003
0.00068,0.00019,0.00101,0.00068,-0.00014,0.00003,0.00019,0.00003,0.00068,0.00068,0.00036,0.00085,0.00036,0.00036,0.00052,0.00019
0.00068,0.00052,0.00085,0.00052,0.00003,-0.00014,0.00036,0.00003,0.00085,0.00068,0.00052,0.00052,0.00052,0.00036,0.00052,0.00036
