-0.00129,-0.00112,-0.00096,0.00003,-0.00030,-0.00014,0.00036,0.00068,0.00184,0.00134,0.00184,0.00216,0.00266,0.00299,0.00315,0.00364,0.00397,0.00414,0.00447,0.00512,0.00677,0.00841,0.01038,0.01203,0.01384,0.01564,0.01729,0.01910,0.02074,0.02238,0.02370,0.02567
-0.00145,-0.00129,-0.00079,0.00003,-0.00047,-0.00014,0.00036,0.00068,0.00167,0.00167,0.00167,0.00233,0.00249,0.00299,0.00331,0.00364,0.00381,0.00397,0.00447,0.00512,0.00677,0.00825,0.01005,0.01203,0.01367,0.01531,0.01729,0.01910,0.02025,0.02238,0.02403,0.02551
-0.00112,-0.00112,-0.00079,-0.00014,-0.00047,-0.00030,0.00019,0.00085,0.00151,0.00118,0.00151,0.00216,0.00266,0.00299,0.00299,0.00348,0.00397,0.00397,0.00479,0.00512,0.00660,0.00825,0.01022,0.01186,0.01351,0.01548,0.01729,0.01877,0.02057,0.02189,0.02386,0.02567
-0.00129,-0.00112,-0.00079,-0.00014,-0.00047,-0.00047,0.00036,0.00068,0.00167,0.00151,0.00184,0.00216,0.00266,0.00299,0.00348,0.00364,0.00381,0.00397,0.00463,0.00496,0.00660,0.00841,0.01022,0.01186,0.01367,0.01531,0.01729,0.01893,0.02090,0.02189,0.02370,0.02551
-0.00145,-0.00096,-0.00063,-0.00014,-0.00047,-0.00014,0.00019,0.00085,0.00167,0.00134,0.00184,0.00216,0.00249,0.00282,0.00331,0.00331,0.00397,0.00414,0.00479,0.00512,0.00644,0.00825,0.00989,0.01186,0.01384,0.01548,0.01729,0.01893,0.02057,0.02222,0.02403,0.02551
-0.00129,-0.00096,-0.00096,-0.00014,-0.00047,-0.00014,0.00036,0.00085,0.00184,0.00151,0.00200,0.00216,0.00233,0.00266,0.00331,0.00364,0.00364,0.00430,0.00447,0.00496,0.00677,0.00808,0.01005,0.01203,0.01367,0.01515,0.01712,0.01893,0.02041,0.02255,0.02370,0.02551
-0.00129,-0.00112,-0.00096,0.00019,-0.00014,-0.00014,0.00036,0.00085,0.00134,0.00151,0.00200,0.00233,0.00249,0.00299,0.00331,0.00364,0.00397,0.00397,0.00447,0.00529,0.00677,0.00841,0.01022,0.01186,0.01351,0.01564,0.01712,0.01893,0.02074,0.02222,0.02386,0.02567
-0.00129,-0.00079,-0.00112,-0.00014,-0.00047,-0.00030,0.00052,0.00085,0.00167,0.00134,0.00184,0.00233,0.00266,0.00299,0.00315,0.00364,0.00414,0.00397,0.00463,0.00512,0.00660,0.00841,0.01022,0.01170,0.01384,0.01515,0.01712,0.01893,0.02057,0.02222,0.02386,0.02567
-0.00129,-0.00096,-0.00079,-0.00014,-0.00063,-0.00030,0.00036,0.00068,0.00151,0.00134,0.00167,0.00200,0.00249,0.00282,0.00331,0.00348,0.00414,0.00397,0.00479,0.00496,0.00660,0.00825,0.01038,0.01203,0.01384,0.01548,0.01729,0.01877,0.02057,0.02238,0.02403,0.02551
-0.00112,-0.00112,-0.00063,0.00003,-0.00063,-0.00014,0.00036,0.00085,0.00167,0.00167,0.00184,0.00233,0.00249,0.00299,0.00331,0.00381,0.00381,0.00414,0.00447,0.00512,0.00693,0.00841,0.01038,0.01186,0.01367,0.01548,0.01729,0.01893,0.02074,0.02222,0.02370,0.02534
-0.00112,-0.00096,-0.00079,0.00019,-0.00047,-0.00014,0.00036,0.00068,0.00151,0.00134,0.00184,0.00249,0.00233,0.00282,0.00331,0.00364,0.00397,0.00397,0.00463,0.00512,0.00677,0.00857,0.01022,0.01186,0.01367,0.01548,0.01729,0.01877,0.02041,0.02222,0.02386,0.02567
-0.00112,-0.00129,-0.00096,-0.00014,-0.00063,-0.00030,0.00019,0.00068,0.00167,0.00167,0.00184,0.00216,0.00249,0.00299,0.00331,0.00348,0.00414,0.00397,0.00479,0.00496,0.00660,0.00825,0.01022,0.01203,0.01367,0.01531,0.01729,0.01893,0.02057,0.02222,0.02386,0.02551
-0.00096,-0.00096,-0.00063,-0.00014,-0.00030,-0.00014,0.00036,0.00068,0.00184,0.00151,0.00184,0.00200,0.00249,0.00266,0.00348,0.00364,0.00397,0.00414,0.00479,0.00496,0.00660,0.00841,0.01005,0.01186,0.01384,0.01531,0.01712,0.01893,0.02074,0.02205,0.02386,0.02567
-0.00129,-0.00112,-0.00079,-0.00014,-0.00047,-0.00014,0.00036,0.00085,0.00167,0.00167,0.00200,0.00216,0.00249,0.00266,0.00331,0.00348,0.00397,0.00430,0.00479,0.00512,0.00644,0.00825,0.01022,0.01186,0.01351,0.01531,0.01745,0.01860,0.02057,0.02238,0.02370,0.02567
-0.00129,-0.00096,-0.00079,-0.00014,-0.00047,0.00003,0.00052,0.00068,0.00167,0.00134,0.00184,0.00249,0.00233,0.00299,0.00315,0.00348,0.00381,0.00414,0.00463,0.00512,0.00660,0.00841,0.01005,0.01186,0.01351,0.01548,0.01729,0.01877,0.02057,0.02205,0.02353,0.02567
-0.00112,-0.00079,-0.00079,0.00019,-0.00047,0.00003,0.00036,0.00068,0.00184,0.00134,0.00184,0.00216,0.00266,0.00299,0.00315,0.00348,0.00397,0.00414,0.00463,0.00479,0.00677,0.00841,0.01022,0.01186,0.01367,0.01531,0.01712,0.01910,0.02057,0.02222,0.02386,0.02551
-0.00112,-0.00112,-0.00079,0.00019,-0.00047,-0.00030,0.00036,0.00068,0.00167,0.00167,0.00184,0.00216,0.00282,0.00266,0.00315,0.00348,0.00381,0.00430,0.00447,0.00512,0.00677,0.00841,0.01022,0.01203,0.01367,0.01531,0.01696,0.01877,0.02057,0.02189,0.02353,0.02567
-0.00112,-0.00096,-0.00079,-0.00030,-0.00047,-0.00014,0.00036,0.00068,0.00184,0.00200,0.00184,0.00233,0.00266,0.00282,0.00315,0.00348,0.00381,0.00381,0.00447,0.00496,0.00644,0.00841,0.01038,0.01186,0.01400,0.01548,0.01712,0.01877,0.02074,0.02205,0.02353,0.02567
-0.00129,-0.00096,-0.00079,0.00019,-0.00047,-0.00014,0.00019,0.00068,0.00184,0.00151,0.00184,0.00216,0.00249,0.00299,0.00331,0.00348,0.00381,0.00397,0.00479,0.00529,0.00660,0.00825,0.01022,0.01186,0.01367,0.01548,0.01712,0.01893,0.02057,0.02222,0.02370,0.02534
-0.00145,-0.00129,-0.00063,-0.00014,-0.00030,-0.00014,0.00019,0.00085,0.00151,0.00151,0.00184,0.00233,0.00249,0.00282,0.00331,0.00348,0.00364,0.00430,0.00447,0.00512,0.00677,0.00825,0.01038,0.01170,0.01367,0.01564,0.01729,0.01893,0.02041,0.02205,0.02370,0.02551
-0.00129,-0.00096,-0.00096,-0.00014,-0.00047,0.00003,0.00036,0.00068,0.00167,0.00151,0.00167,0.00249,0.00249,0.00266,0.00348,0.00364,0.00381,0.00414,0.00447,0.00512,0.00677,0.00841,0.01022,0.01186,0.01367,0.01548,0.01745,0.01877,0.02057,0.02205,0.02370,0.02551
-0.00129,-0.00112,-0.00096,-0.00030,-0.00030,-0.00014,0.00019,0.00068,0.00151,0.00167,0.00167,0.00216,0.00266,0.00282,0.00331,0.00364,0.00414,0.00397,0.00479,0.00512,0.00693,0.00857,0.01038,0.01186,0.01384,0.01531,0.01712,0.01860,0.02074,0.02189,0.02403,0.02551
-0.00112,-0.00096,-0.00063,0.00003,-0.00047,-0.00014,0.00052,0.00068,0.00151,0.00151,0.00167,0.00216,0.00249,0.00282,0.00315,0.00364,0.00381,0.00381,0.00463,0.00529,0.00677,0.00841,0.01022,0.01170,0.01351,0.01564,0.01696,0.01877,0.02041,0.02238,0.02370,0.02551
-0.00129,-0.00112,-0.00079,0.00003,-0.00047,-0.00014,0.00019,0.00085,0.00184,0.00134,0.00184,0.00233,0.00249,0.00282,0.00331,0.00348,0.00397,0.00430,0.00463,0.00479,0.00660,0.00857,0.01005,0.01186,0.01367,0.01531,0.01696,0.01877,0.02057,0.02205,0.02370,0.02551
-0.00112,-0.00096,-0.00079,-0.00014,-0.00047,-0.00030,0.00052,0.00085,0.00167,0.00151,0.00184,0.00233,0.00266,0.00282,0.00315,0.00364,0.00397,0.00430,0.00447,0.00512,0.00660,0.00808,0.01005,0.01203,0.01367,0.01515,0.01712,0.01877,0.02074,0.02222,0.02386,0.02567
-0.00096,-0.00112,-0.00096,-0.00030,-0.00063,0.00003,0.00036,0.00085,0.00167,0.00151,0.00184,0.00216,0.00233,0.00282,0.00331,0.00364,0.00397,0.00414,0.00479,0.00512,0.00677,0.00841,0.01022,0.01186,0.01367,0.01515,0.01729,0.01877,0.02090,0.02222,0.02386,0.02567
-0.00129,-0.00112,-0.00112,0.00003,-0.00030,-0.00014,0.00052,0.00068,0.00167,0.00167,0.00184,0.00216,0.00249,0.00282,0.00331,0.00364,0.00397,0.00414,0.00479,0.00496,0.00677,0.00825,0.01022,0.01186,0.01367,0.01548,0.01729,0.01910,0.02057,0.02222,0.02370,0.02551
-0.00145,-0.00129,-0.00096,0.00003,-0.00047,0.00003,0.00036,0.00068,0.00167,0.00151,0.00167,0.00184,0.00233,0.00282,0.00331,0.00348,0.00381,0.00414,0.00447,0.00512,0.00677,0.00825,0.01005,0.01203,0.01384,0.01531,0.01712,0.01877,0.02074,0.02205,0.02370,0.02567
-0.00112,-0.00112,-0.00079,-0.00014,-0.00047,-0.00014,0.00019,0.00068,0.00151,0.00167,0.00167,0.00200,0.00233,0.00266,0.00299,0.00348,0.00397,0.00430,0.00463,0.00496,0.00660,0.00825,0.01022,0.01170,0.01351,0.01548,0.01696,0.01893,0.02057,0.02222,0.02370,0.02567
-0.00129,-0.00096,-0.00096,0.00003,-0.00047,-0.00014,0.00036,0.00085,0.00200,0.00151,0.00200,0.00216,0.00266,0.00299,0.00299,0.00331,0.00414,0.00414,0.00479,0.00512,0.00677,0.00841,0.01005,0.01186,0.01367,0.01531,0.01712,0.01877,0.02057,0.02222,0.02370,0.02551
-0.00129,-0.00112,-0.00079,0.00003,-0.00063,-0.00014,0.00019,0.00085,0.00151,0.00134,0.00184,0.00216,0.00249,0.00299,0.00331,0.00348,0.00381,0.00397,0.00463,0.00512,0.00660,0.00825,0.01005,0.01186,0.01367,0.01548,0.01729,0.01893,0.02057,0.02222,0.02370,0.02551
-0.00129,-0.00096,-0.00063,0.00003,-0.00047,-0.00047,0.00036,0.00085,0.00151,0.00134,0.00200,0.00216,0.00249,0.00315,0.00315,0.00348,0.00381,0.00414,0.00463,0.00512,0.00644,0.00841,0.01022,0.01203,0.01351,0.01548,0.01696,0.01877,0.02057,0.02189,0.02370,0.02551
-0.00112,-0.00096,-0.00079,-0.00030,-0.00047,-0.00030,0.00052,0.00068,0.00167,0.00167,0.00184,0.00200,0.00266,0.00282,0.00299,0.00381,0.00397,0.00397,0.00447,0.00496,0.00677,0.00825,0.01005,0.01186,0.01367,0.01515,0.01712,0.01877,0.02057,0.02222,0.02386,0.02551
-0.00112,-0.00112,-0.00079,0.00003,-0.00047,-0.00014,0.00068,0.00085,0.00184,0.00167,0.00151,0.00233,0.00266,0.00282,0.00364,0.00348,0.00397,0.00397,0.00463,0.00496,0.00660,0.00841,0.01022,0.01203,0.01367,0.01548,0.01712,0.01893,0.02074,0.02189,0.02370,0.02551
-0.00129,-0.00096,-0.00079,0.00019,-0.00063,-0.00014,0.00019,0.00085,0.00167,0.00167,0.00184,0.00216,0.00266,0.00282,0.00315,0.00348,0.00397,0.00414,0.00430,0.00479,0.00677,0.00841,0.01038,0.01203,0.01351,0.01515,0.01712,0.01877,0.02057,0.02222,0.02386,0.02567
-0.00112,-0.00096,-0.00096,0.00003,-0.00063,-0.00014,0.00052,0.00085,0.00167,0.00151,0.00167,0.00200,0.00249,0.00299,0.00315,0.00364,0.00364,0.00414,0.00463,0.00512,0.00644,0.00841,0.01022,0.01186,0.01384,0.01531,0.01729,0.01877,0.02041,0.02205,0.02386,0.02567
-0.00096,-0.00112,-0.00079,-0.00014,-0.00030,-0.00014,0.00052,0.00085,0.00184,0.00151,0.00184,0.00216,0.00233,0.00266,0.00331,0.00364,0.00414,0.00381,0.00479,0.00512,0.00677,0.00841,0.01038,0.01203,0.01367,0.01531,0.01712,0.01893,0.02041,0.02222,0.02370,0.02534
