0.00068,-0.00014,0.00003,-0.00047,-0.00096,-0.00129,-0.00145,-0.00195,-0.00211,-0.00244,-0.00260,-0.00326,-0.00359,-0.00408,-0.00441,-0.00458,-0.00507,-0.00507,-0.00540,-0.00589,-0.00770,-0.00951,-0.01099,-0.01312,-0.01460,-0.01658,-0.01822,-0.01986,-0.02184,-0.02315,-0.02496,-0.02693
0.00068,0.00003,-0.00014,-0.00030,-0.00079,-0.00112,-0.00145,-0.00178,-0.00211,-0.00244,-0.00293,-0.00310,-0.00326,-0.00408,-0.00441,-0.00441,-0.00523,-0.00540,-0.00573,-0.00589,-0.00770,-0.00967,-0.01099,-0.01296,-0.01460,-0.01674,-0.01789,-0.01986,-0.02184,-0.02315,-0.02512,-0.02710
0.00052,0.00036,-0.00014,-0.00063,-0.00079,-0.00129,-0.00145,-0.00162,-0.00211,-0.00260,-0.00244,-0.00326,-0.00342,-0.00392,-0.00458,-0.00458,-0.00523,-0.00540,-0.00556,-0.00573,-0.00770,-0.00934,-0.01115,-0.01312,-0.01444,-0.01658,-0.01838,-0.02003,-0.02151,-0.02348,-0.02529,-0.02726
0.00052,0.00019,0.00003,-0.00030,-0.00063,-0.00112,-0.00162,-0.00178,-0.00211,-0.00227,-0.00277,-0.00342,-0.00326,-0.00408,-0.00425,-0.00474,-0.00540,-0.00523,-0.00556,-0.00589,-0.00770,-0.00934,-0.01099,-0.01296,-0.01460,-0.01674,-0.01855,-0.01986,-0.02184,-0.02331,-0.02496,-0.02710
0.00052,0.00019,-0.00014,-0.00030,-0.00079,-0.00112,-0.00145,-0.00178,-0.00227,-0.00260,-0.00277,-0.00310,-0.00359,-0.00392,-0.00441,-0.00458,-0.00540,-0.00540,-0.00556,-0.00573,-0.00753,-0.00951,-0.01099,-0.01296,-0.01477,-0.01658,-0.01838,-0.02019,-0.02184,-0.02331,-0.02496,-0.02726
0.00068,0.00019,0.00003,-0.00014,-0.00079,-0.00112,-0.00145,-0.00178,-0.00244,-0.00260,-0.00260,-0.00326,-0.00359,-0.00425,-0.00408,-0.00458,-0.00523,-0.00540,-0.00540,-0.00589,-0.00753,-0.00918,-0.01131,-0.01296,-0.01444,-0.01658,-0.01838,-0.02003,-0.02184,-0.02348,-0.02496,-0.02677
0.00036,0.00019,-0.00014,-0.00030,-0.00096,-0.00096,-0.00145,-0.00211,-0.00211,-0.00260,-0.00244,-0.00326,-0.00342,-0.00375,-0.00441,-0.00474,-0.00507,-0.00540,-0.00573,-0.00605,-0.00737,-0.00934,-0.01099,-0.01312,-0.01444,-0.01658,-0.01789,-0.01986,-0.02184,-0.02348,-0.02512,-0.02693
0.00052,0.00036,-0.00014,-0.00030,-0.00096,-0.00096,-0.00145,-0.00162,-0.00227,-0.00244,-0.00277,-0.00342,-0.00342,-0.00392,-0.00458,-0.00458,-0.00523,-0.00540,-0.00556,-0.00589,-0.00753,-0.00918,-0.01099,-0.01296,-0.01460,-0.01674,-0.01838,-0.02003,-0.02184,-0.02348,-0.02512,-0.02710
0.00036,0.00003,-0.00030,-0.00063,-0.00079,-0.00096,-0.00145,-0.00178,-0.00211,-0.00260,-0.00277,-0.00326,-0.00342,-0.00375,-0.00441,-0.00425,-0.00540,-0.00523,-0.00556,-0.00589,-0.00753,-0.00951,-0.01099,-0.01312,-0.01460,-0.01641,-0.01855,-0.02003,-0.02167,-0.02331,-0.02512,-0.02693
0.00052,0.00019,0.00003,-0.00047,-0.00079,-0.00096,-0.00145,-0.00195,-0.00211,-0.00227,-0.00293,-0.00310,-0.00342,-0.00408,-0.00425,-0.00441,-0.00523,-0.00540,-0.00556,-0.00589,-0.00770,-0.00951,-0.01099,-0.01279,-0.01477,-0.01658,-0.01822,-0.01986,-0.02184,-0.02364,-0.02496,-0.02677
